variable,variable_val,mean/pct,mean/pct_low,mean/pct_upp,n_unweighted,population,subset_1_val,subset_1_name,level
cleaning_water_source,water_kiosk,0.0056753688989784334,7.052947944976972e-4,0.01064544300345917,5,refugee,,,Household
cleaning_water_source,water_trucking,0.05221339387060159,0.03749542220513841,0.06693136553606477,46,refugee,,,Household
water_source_location,elsewhere,0.011223344556677891,0.004293007624972366,0.018153681488383415,10,refugee,,,Household
water_source_location,in_own_dwelling,0.0056116722783389455,6.972976734327683e-4,0.010526046883245124,5,refugee,,,Household
water_source_location,in_own_yard_plot,0.010101010101010102,0.0035225848803924946,0.01667943532162771,9,refugee,,,Household
water_source_location,outside_the_kebele,0.16049382716049385,0.136345602220064,0.1846420521009237,143,refugee,,,Household
water_source_location,within_kebele,0.8125701459034793,0.7868961236290397,0.8382441681779189,724,refugee,,,Household
water_fetch_time,above_31minutes,0.10997732426303855,0.08928988145770353,0.13066476706837357,97,refugee,,,Household
water_fetch_time,below_5minutes,0.11791383219954649,0.0965886582172058,0.13923900618188717,104,refugee,,,Household
water_fetch_time,between_16_and_30_minutes,0.30385487528344673,0.273443385371842,0.3342663651950515,268,refugee,,,Household
water_fetch_time,between_5_and_15_minutes,0.45918367346938777,0.4262323535205589,0.49213499341821665,405,refugee,,,Household
water_fetch_time,dk,0.009070294784580499,0.0028014599914317363,0.015339129577729262,8,refugee,,,Household
water_fetch_time2,above_31minutes,0.7290249433106576,0.6996355546766218,0.7584143319446934,643,refugee,,,Household
water_fetch_time2,below_5minutes,0.020408163265306124,0.011058860185122173,0.029757466345490077,18,refugee,,,Household
water_fetch_time2,between_16_and_30_minutes,0.15192743764172337,0.12819243343461875,0.17566244184882798,134,refugee,,,Household
water_fetch_time2,between_5_and_15_minutes,0.08956916099773243,0.07068675057052597,0.1084515714249389,79,refugee,,,Household
water_fetch_time2,dk,0.009070294784580499,0.002801459991431737,0.01533912957772926,8,refugee,,,Household
water_point_owner,community,0.9707865168539327,0.959701352117574,0.9818716815902914,864,refugee,,,Household
water_point_owner,dk,0.0022471910112359553,-8.696890231414695e-4,0.00536407104561338,2,refugee,,,Household
water_point_owner,dwta,0.0022471910112359553,-8.696890231414812e-4,0.005364071045613391,2,refugee,,,Household
water_point_owner,formalised_water_provider,0.007865168539325843,0.002050459633264466,0.01367987744538722,7,refugee,,,Household
water_point_owner,health_facility,0.006741573033707865,0.0013551511733626044,0.012127994894053126,6,refugee,,,Household
water_point_owner,private_owner,0.005617977528089888,6.980892159488723e-4,0.010537865840230904,5,refugee,,,Household
water_point_owner,school,0.0044943820224719105,9.141469335895679e-5,0.008897349351584864,4,refugee,,,Household
water_source_functional,dk,0.001122334455667789,-0.0010803962118646985,0.0033250651232002767,1,refugee,,,Household
water_source_functional,no,0.09427609427609429,0.07505213643483781,0.11350005211735077,84,refugee,,,Household
water_source_functional,partially,0.10774410774410775,0.08734620222576667,0.12814201326244884,96,refugee,,,Household
water_source_functional,unable_to_confirm,0.002244668911335578,-8.687121071501995e-4,0.0053580499298213555,2,refugee,,,Household
water_source_functional,yes,0.7946127946127947,0.768035634751178,0.8211899544744113,708,refugee,,,Household
ws_unfunctionality_reason,damaged_due_to_normal_usage,0.5542168674698795,0.4456216193523001,0.6628121155874589,46,refugee,,,Household
ws_unfunctionality_reason,damaged_during_confilict,0.12048192771084337,0.04936180879682117,0.19160204662486557,10,refugee,,,Household
ws_unfunctionality_reason,damaged_during_flooding,0.26506024096385544,0.16863132112848048,0.36148916079923044,22,refugee,,,Household
ws_unfunctionality_reason,dk,0.04819277108433735,0.001400450333193179,0.09498509183548152,4,refugee,,,Household
ws_unfunctionality_reason,dwta,0.012048192771084338,-0.011788059341233996,0.03588444488340267,1,refugee,,,Household
ws_unfunctionality_time,0_to_1month,0.33333333333333337,0.2639595066401386,0.4027071600265281,60,refugee,,,Household
ws_unfunctionality_time,2_to_3months,0.3111111111111111,0.24298175900556085,0.3792404632166614,56,refugee,,,Household
ws_unfunctionality_time,4_to_6months,0.09444444444444444,0.05140688201171276,0.13748200687717613,17,refugee,,,Household
ws_unfunctionality_time,6_monthsor_more,0.2611111111111111,0.19647069368765213,0.3257515285345701,47,refugee,,,Household
water_access_challenge,dk,0.009080590238365494,0.0028046626469252524,0.015356517829805735,8,refugee,,,Household
water_access_challenge,dwta,0.004540295119182747,9.238911124331752e-5,0.008988201127122175,4,refugee,,,Household
