variable,variable_val,mean/pct,mean/pct_low,mean/pct_upp,n_unweighted,population,subset_1_val,subset_1_name,level
region,Tigray,1,1,1,678,refugee,,,Household
zone,ET0102,0.9970501474926253,0.9929576878468455,1.0011426071384053,676,refugee,,,Household
zone,ET0105,0.0029498525073746312,-0.0011426071384052485,0.007042312153154511,2,refugee,,,Household
woreda,ET010207,0.07227138643067846,0.05273161754503759,0.09181115531631932,49,refugee,,,Household
woreda,ET010209,0.9247787610619469,0.9048759271731975,0.9446815949506963,627,refugee,,,Household
woreda,ET010501,0.0014749262536873156,-0.0014210193116259,0.004370871819000531,1,refugee,,,Household
woreda,ET010504,0.0014749262536873156,-0.0014210193116259004,0.004370871819000532,1,refugee,,,Household
hoh,no,0.20609579100145137,0.1758170949925018,0.23637448701040092,142,refugee,,,Household
hoh,yes,0.7939042089985486,0.763625512989599,0.8241829050074982,547,refugee,,,Household
,hh_age,46.374771480804384,45.00343278760488,47.74611017400389,547,refugee,,,Household
,hoh_no,48.063380281690144,45.41720625298694,50.70955431039335,142,refugee,,,Household
hoh_gender,female,0.48080438756855576,0.4388107683015673,0.5227980068355442,263,refugee,,,Household
hoh_gender,male,0.5191956124314442,0.4772019931644557,0.5611892316984326,284,refugee,,,Household
hoh_no_gender,female,0.07042253521126761,0.027944789592289354,0.11290028083024586,10,refugee,,,Household
hoh_no_gender,male,0.9295774647887324,0.8870997191697542,0.9720552104077106,132,refugee,,,Household
hoh_no_marital_status,divorced,0.10968921389396709,0.08342367184169446,0.13595475594623974,60,refugee,,,Household
hoh_no_marital_status,married,0.5740402193784278,0.5324789267233008,0.6156015120335547,314,refugee,,,Household
hoh_no_marital_status,separated,0.0603290676416819,0.04031733041366977,0.08034080486969403,33,refugee,,,Household
hoh_no_marital_status,single,0.10420475319926874,0.07852553899509654,0.12988396740344094,57,refugee,,,Household
hoh_no_marital_status,widowed,0.15173674588665448,0.12158278976031044,0.1818907020129985,83,refugee,,,Household
hoh_marital_status,divorced,0.007042253521126761,-0.00684076971401711,0.020925276756270633,1,refugee,,,Household
hoh_marital_status,married,0.971830985915493,0.9443619110473884,0.9993000607835976,138,refugee,,,Household
hoh_marital_status,single,0.014084507042253521,-0.0054793062674001174,0.03364832035190716,2,refugee,,,Household
hoh_marital_status,widowed,0.007042253521126761,-0.006840769714017115,0.020925276756270636,1,refugee,,,Household
hh_education,no,0.48628884826325414,0.4442800516966396,0.5282976448298686,266,refugee,,,Household
hh_education,yes,0.5137111517367459,0.4717023551701313,0.5557199483033604,281,refugee,,,Household
hh_occupation,farmer,0.5414847161572053,0.5041320128867794,0.5788374194276311,372,refugee,,,Household
hh_occupation,govt_worker,0.01601164483260553,0.0066021787413103345,0.02542111092390073,11,refugee,,,Household
hh_occupation,health_worker,0.002911208151382824,-0.001127621858594472,0.00695003816136012,2,refugee,,,Household
hh_occupation,labourer,0.10043668122270742,0.07790393767418617,0.12296942477122867,69,refugee,,,Household
hh_occupation,no_occupation,0.2430858806404658,0.2109303857217564,0.2752413755591752,167,refugee,,,Household
hh_occupation,private_business,0.001455604075691412,-0.001402363839105569,0.004313571990488393,1,refugee,,,Household
hh_occupation,religious_leader,0.0072780203784570605,9.060686001714988e-4,0.013649972156742622,5,refugee,,,Household
hh_occupation,small_shop,0.06841339155749636,0.049488464819114925,0.08733831829587779,47,refugee,,,Household
hh_occupation,teacher,0.01601164483260553,0.006602178741310338,0.025421110923900724,11,refugee,,,Household
hh_occupation,trader,0.002911208151382824,-0.0011276218585944738,0.006950038161360122,2,refugee,,,Household
,hh_size,4.193033381712627,4.044597252513112,4.341469510912141,689,refugee,,,Household
hh_situation,host,0.8519593613933236,0.8253754752071437,0.8785432475795035,587,refugee,,,Household
hh_situation,idp,0.13933236574746008,0.1134107364442295,0.16525399505069066,96,refugee,,,Household
hh_situation,none,0.001451378809869376,-0.0013982845049853568,0.004301042124724108,1,refugee,,,Household
hh_situation,returnee,0.00725689404934688,9.034035410713107e-4,0.013610384557622448,5,refugee,,,Household
hh_region,ET01,1,1,1,96,refugee,,,Household
hh_zone,ET0101,0.05208333333333333,0.007029716122928895,0.09713695054373776,5,refugee,,,Household
hh_zone,ET0102,0.10416666666666666,0.042226382691371064,0.16610695064196224,10,refugee,,,Household
hh_zone,ET0104,0.010416666666666666,-0.010169987511022658,0.03100332084435599,1,refugee,,,Household
hh_zone,ET0105,0.8333333333333333,0.7577668953155083,0.9088997713511582,80,refugee,,,Household
hh_woreda,ET010101,0.010416666666666666,-0.010169987511022655,0.03100332084435599,1,refugee,,,Household
hh_woreda,ET010102,0.010416666666666666,-0.010169987511022651,0.031003320844355982,1,refugee,,,Household
hh_woreda,ET010106,0.010416666666666666,-0.010169987511022651,0.031003320844355982,1,refugee,,,Household
hh_woreda,ET010107,0.020833333333333332,-0.008126955645228744,0.04979362231189541,2,refugee,,,Household
hh_woreda,ET010209,0.09375,0.0346476366514503,0.1528523633485497,9,refugee,,,Household
hh_woreda,ET010213,0.010416666666666666,-0.010169987511022648,0.031003320844355982,1,refugee,,,Household
hh_woreda,ET010407,0.010416666666666666,-0.010169987511022658,0.03100332084435599,1,refugee,,,Household
hh_woreda,ET010501,0.41666666666666663,0.31670166543759587,0.5166316678957374,40,refugee,,,Household
hh_woreda,ET010504,0.20833333333333331,0.12598671662257607,0.29067995004409053,20,refugee,,,Household
hh_woreda,ET010505,0.08333333333333333,0.027291763003033077,0.1393749036636336,8,refugee,,,Household
hh_woreda,ET010506,0.0625,0.013418158752296017,0.11158184124770398,6,refugee,,,Household
hh_woreda,ET010507,0.010416666666666666,-0.010169987511022655,0.03100332084435599,1,refugee,,,Household
hh_woreda,ET010509,0.05208333333333333,0.007029716122928895,0.09713695054373776,5,refugee,,,Household
current_location_reason,economic_opportunities,0.028846153846153848,-0.0037275585497031916,0.06141986624201089,3,refugee,,,Household
current_location_reason,presence_of_family,0.8653846153846154,0.7989596684960395,0.9318095622731913,90,refugee,,,Household
current_location_reason,security,0.10576923076923078,0.04591652889521749,0.16562193264324407,11,refugee,,,Household
hh_movement_plan,no,0.46875,0.3675651921179594,0.5699348078820407,45,refugee,,,Household
hh_movement_plan,unable_to_confirm,0.22916666666666666,0.1439447756306111,0.3143885577027222,22,refugee,,,Household
hh_movement_plan,yes,0.3020833333333333,0.20898104257965489,0.39518562408701174,29,refugee,,,Household
hh_movement_plan_yes,different_kebele,0.13793103448275862,0.006670346466573163,0.2691917224989441,4,refugee,,,Household
hh_movement_plan_yes,different_woreda,0.1724137931034483,0.028624913623222698,0.31620267258367385,5,refugee,,,Household
hh_movement_plan_yes,different_zone,0.20689655172413793,0.05270015701432093,0.36109294643395495,6,refugee,,,Household
hh_movement_plan_yes,elsewhere_in_country,0.06896551724137931,-0.0274909954365134,0.16542202991927202,2,refugee,,,Household
hh_movement_plan_yes,place_of_origin,0.41379310344827586,0.22631534165849973,0.601270865238052,12,refugee,,,Household
hh_reason_for_planned_move,cost_of_living,0.034482758620689655,-0.03497386886132291,0.10393938610270222,1,refugee,,,Household
hh_reason_for_planned_move,education_reason,0.034482758620689655,-0.03497386886132289,0.1039393861027022,1,refugee,,,Household
hh_reason_for_planned_move,employement,0.5517241379310345,0.36241728149301916,0.7410309943690498,16,refugee,,,Household
hh_reason_for_planned_move,household_has_land_there,0.13793103448275862,0.006670346466573163,0.2691917224989441,4,refugee,,,Household
hh_reason_for_planned_move,lack_of_food_in_current_location,0.10344827586206896,-0.01247802490879256,0.21937457663293047,3,refugee,,,Household
hh_reason_for_planned_move,proximity_to_place_of_origin,0.06896551724137931,-0.02749099543651344,0.16542202991927207,2,refugee,,,Household
hh_reason_for_planned_move,reasons_reason,0.06896551724137931,-0.02749099543651337,0.165422029919272,2,refugee,,,Household
pregnant_lac_women,no,0.5805860805860806,0.5390727641265778,0.6220993970455835,317,refugee,,,Household
pregnant_lac_women,yes,0.4194139194139194,0.3779006029544165,0.4609272358734223,229,refugee,,,Household
,pregnant_lac_women_yes,1,1,1,229,refugee,,,Household
difficulty_seeing,a_lot_of_difficulty,0.0783744557329463,0.058256535818259125,0.09849237564763347,54,refugee,,,Household
difficulty_seeing,cannot_do_at_all,0.00725689404934688,9.034035410712977e-4,0.013610384557622462,5,refugee,,,Household
difficulty_seeing,no_difficulty,0.7764876632801161,0.7453033213429903,0.8076720052172419,535,refugee,,,Household
difficulty_seeing,some_difficulty,0.1378809869375907,0.11207298649122999,0.16368898738395143,95,refugee,,,Household
difficulty_hearing,a_lot_of_difficulty,0.03918722786647315,0.024662426255856636,0.05371202947708966,27,refugee,,,Household
difficulty_hearing,cannot_do_at_all,0.00725689404934688,9.034035410713159e-4,0.013610384557622444,5,refugee,,,Household
difficulty_hearing,no_difficulty,0.8577648766328012,0.8316188252272215,0.8839109280383809,591,refugee,,,Household
difficulty_hearing,some_difficulty,0.09579100145137881,0.07376095953288907,0.11782104336986855,66,refugee,,,Household
difficulty_walking,a_lot_of_difficulty,0.08853410740203194,0.06727015106662101,0.10979806373744286,61,refugee,,,Household
difficulty_walking,cannot_do_at_all,0.010159651669085631,0.0026530989374204473,0.017666204400750816,7,refugee,,,Household
difficulty_walking,no_difficulty,0.783744557329463,0.7529276291273066,0.8145614855316194,540,refugee,,,Household
difficulty_walking,some_difficulty,0.11756168359941944,0.0934518822813251,0.1416714849175138,81,refugee,,,Household
difficulty_remembering,a_lot_of_difficulty,0.023222060957910014,0.01194835104006544,0.03449577087575459,16,refugee,,,Household
difficulty_remembering,cannot_do_at_all,0.005805515239477504,1.1862804248844935e-4,0.011492402436466558,4,refugee,,,Household
difficulty_remembering,no_difficulty,0.918722786647315,0.8982679883683143,0.9391775849263156,633,refugee,,,Household
difficulty_remembering,some_difficulty,0.05224963715529753,0.03559223873894558,0.06890703557164948,36,refugee,,,Household
difficulty_self_care,a_lot_of_difficulty,0.027576197387518143,0.01531836907298082,0.039834025702055464,19,refugee,,,Household
difficulty_self_care,cannot_do_at_all,0.00725689404934688,9.034035410713289e-4,0.01361038455762243,5,refugee,,,Household
difficulty_self_care,no_difficulty,0.9114658925979681,0.8902019362625571,0.9327298489333791,628,refugee,,,Household
difficulty_self_care,some_difficulty,0.05370101596516691,0.036826784878563744,0.07057524705177007,37,refugee,,,Household
difficulty_communicating,a_lot_of_difficulty,0.008708272859216255,0.0017534622258431696,0.01566308349258934,6,refugee,,,Household
difficulty_communicating,cannot_do_at_all,0.005805515239477504,1.1862804248843114e-4,0.011492402436466577,4,refugee,,,Household
difficulty_communicating,no_difficulty,0.9608127721335269,0.9462879705229104,0.9753375737441434,662,refugee,,,Household
difficulty_communicating,some_difficulty,0.02467343976777939,0.013061402268808706,0.03628547726675008,17,refugee,,,Household
drinking_water_source,borehole_manual,0.002932551319648094,-0.0011358981312223808,0.0070010007705185685,2,refugee,,,Household
drinking_water_source,hand_pump,0.7038123167155426,0.6694600203693544,0.7381646130617308,480,refugee,,,Household
drinking_water_source,piped_into_dwelling,0.001466275659824047,-0.001412667073532911,0.004345218393181005,1,refugee,,,Household
drinking_water_source,piped_system,0.001466275659824047,-0.0014126670735329057,0.0043452183931809996,1,refugee,,,Household
drinking_water_source,protected_spring,0.002932551319648094,-0.0011358981312223765,0.007001000770518564,2,refugee,,,Household
drinking_water_source,protected_well,0.12023460410557185,0.09576415040345379,0.1447050578076899,82,refugee,,,Household
drinking_water_source,unprotected_spring,0.15835777126099707,0.13088975510532536,0.18582578741666878,108,refugee,,,Household
drinking_water_source,unprotected_well,0.002932551319648094,-0.001135898131222379,0.007001000770518567,2,refugee,,,Household
drinking_water_source,water_kiosk,0.005865102639296188,1.1991373812516356e-4,0.011610291540467211,4,refugee,,,Household
cleaning_water_source,borehole_manual,0.0072992700729927005,9.087494278282298e-4,0.013689790718157171,5,refugee,,,Household
cleaning_water_source,borehole_motorized,0.00145985401459854,-0.0014064670449362652,0.004326175074133345,1,refugee,,,Household
cleaning_water_source,hand_pump,0.6160583941605839,0.5795467926024781,0.6525699957186898,422,refugee,,,Household
cleaning_water_source,piped_system,0.00145985401459854,-0.001406467044936247,0.004326175074133327,1,refugee,,,Household
cleaning_water_source,protected_spring,0.014598540145985401,0.0055942668094481965,0.023602813482522605,10,refugee,,,Household
cleaning_water_source,protected_well,0.07445255474452554,0.05474528320212861,0.09415982628692247,51,refugee,,,Household
cleaning_water_source,river,0.00145985401459854,-0.0014064670449362457,0.004326175074133326,1,refugee,,,Household
cleaning_water_source,unprotected_spring,0.25255474452554744,0.21993693323909608,0.2851725558119988,173,refugee,,,Household
cleaning_water_source,unprotected_well,0.02335766423357664,0.01201879272550106,0.03469653574165222,16,refugee,,,Household
cleaning_water_source,water_kiosk,0.0072992700729927005,9.087494278282576e-4,0.013689790718157143,5,refugee,,,Household
water_source_location,in_own_dwelling,0.002902757619738752,-0.0011243450206118353,0.0069298602600893384,2,refugee,,,Household
water_source_location,outside_the_kebele,0.00725689404934688,9.034035410714182e-4,0.01361038455762234,5,refugee,,,Household
water_source_location,within_kebele,0.9898403483309144,0.9823337955992492,0.9973469010625796,682,refugee,,,Household
water_fetch_time,above_31minutes,0.059679767103347894,0.041921381648244584,0.07743815255845121,41,refugee,,,Household
water_fetch_time,below_5minutes,0.1455604075691412,0.11912327543830847,0.17199753969997394,100,refugee,,,Household
water_fetch_time,between_16_and_30_minutes,0.2547307132459971,0.22206822279117447,0.2873932037008198,175,refugee,,,Household
water_fetch_time,between_5_and_15_minutes,0.537117903930131,0.4997393897364798,0.5744964181237823,369,refugee,,,Household
water_fetch_time,dk,0.002911208151382824,-0.0011276218585944747,0.006950038161360123,2,refugee,,,Household
water_fetch_time2,above_31minutes,0.8296943231441049,0.801515318430849,0.8578733278573607,570,refugee,,,Household
water_fetch_time2,below_5minutes,0.024745269286754003,0.013099795744695789,0.03639074282881222,17,refugee,,,Household
water_fetch_time2,between_16_and_30_minutes,0.06986899563318777,0.0507587469432192,0.08897924432315635,48,refugee,,,Household
water_fetch_time2,between_5_and_15_minutes,0.07423580786026202,0.05458370915087926,0.09388790656964477,51,refugee,,,Household
water_fetch_time2,dk,0.001455604075691412,-0.0014023638391055695,0.004313571990488393,1,refugee,,,Household
water_point_owner,community,0.9767441860465116,0.9654542560311181,0.988034116061905,672,refugee,,,Household
water_point_owner,dk,0.0014534883720930232,-0.0014003212011207385,0.004307297945306785,1,refugee,,,Household
water_point_owner,formalised_water_provider,0.0029069767441860465,-0.001125981055524897,0.00693993454389699,2,refugee,,,Household
water_point_owner,health_facility,0.005813953488372093,1.1881002712746218e-4,0.011509096949616724,4,refugee,,,Household
water_point_owner,private_owner,0.007267441860465116,9.047341082590527e-4,0.013630149612671179,5,refugee,,,Household
water_point_owner,school,0.005813953488372093,1.1881002712749861e-4,0.011509096949616687,4,refugee,,,Household
water_source_functional,no,0.04644412191582003,0.030691349221856873,0.062196894609783185,32,refugee,,,Household
water_source_functional,partially,0.1378809869375907,0.11207298649123004,0.16368898738395138,95,refugee,,,Household
water_source_functional,unable_to_confirm,0.001451378809869376,-0.0013982845049853776,0.004301042124724129,1,refugee,,,Household
water_source_functional,yes,0.8142235123367199,0.78511059361714,0.8433364310562997,561,refugee,,,Household
ws_unfunctionality_reason,damaged_due_to_normal_usage,0.7419354838709677,0.5813170293682616,0.9025539383736739,23,refugee,,,Household
ws_unfunctionality_reason,damaged_during_confilict,0.25806451612903225,0.09744606162632607,0.4186829706317384,8,refugee,,,Household
ws_unfunctionality_time,0_to_1month,0.4015748031496063,0.3154276287462593,0.4877219775529533,51,refugee,,,Household
ws_unfunctionality_time,2_to_3months,0.41732283464566927,0.33066597476337045,0.5039796945279681,53,refugee,,,Household
ws_unfunctionality_time,4_to_6months,0.031496062992125984,8.036025689806582e-4,0.06218852341527131,4,refugee,,,Household
ws_unfunctionality_time,6_monthsor_more,0.14960629921259844,0.08692502284550915,0.21228757557968772,19,refugee,,,Household
water_access_challenge,dk,0.0029239766081871343,-0.0011325730861086215,0.00698052630248289,2,refugee,,,Household
water_access_challenge,dwta,0.0014619883040935672,-0.0014085276653208459,0.00433250427350798,1,refugee,,,Household
water_access_challenge,none_hh_access_water,0.04239766081871345,0.027259634205552566,0.05753568743187433,29,refugee,,,Household
water_access_challenge,not_allowed_to_access_water,0.033625730994152045,0.020082750180120006,0.047168711808184084,23,refugee,,,Household
water_access_challenge,water_at_the_source_isnot_clean,0.13157894736842105,0.10618301904473049,0.1569748756921116,90,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_discrimination_based_on_disability,0.0029239766081871343,-0.001132573086108619,0.006980526302482888,2,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_discrimination_based_on_economic,0.005847953216374269,1.1954356897303422e-4,0.011576362863775502,4,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_discrimination_based_on_idp,0.0014619883040935672,-0.001408527665320839,0.004332504273507973,1,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_long_distance,0.06286549707602339,0.044630199366105,0.08110079478594177,43,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_long_waiting_times,0.4005847953216374,0.3637704717419411,0.43739911890133365,274,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_violence,0.0014619883040935672,-0.0014085276653208341,0.004332504273507969,1,refugee,,,Household
water_access_challenge,ws_not_producing_water,0.014619883040935672,0.005602519814912948,0.023637246266958394,10,refugee,,,Household
water_access_challenge,ws_physically_damaged,0.24561403508771928,0.21327484738054653,0.27795322279489204,168,refugee,,,Household
water_access_challenge,ws_under_maintenance,0.05263157894736842,0.035855580827690775,0.06940757706704606,36,refugee,,,Household
access_water_different_in_seasons,dk,0.0043541364296081275,-5.744459227187406e-4,0.009282718781934995,3,refugee,,,Household
access_water_different_in_seasons,no,0.32946298984034833,0.2942799590172199,0.36464602066347673,227,refugee,,,Household
access_water_different_in_seasons,yes,0.6661828737300436,0.6308832892527475,0.7014824582073397,459,refugee,,,Household
quota_to_access_water,dk,0.0043541364296081275,-5.744459227187415e-4,0.009282718781934996,3,refugee,,,Household
quota_to_access_water,no,0.7880986937590712,0.7575089615471939,0.8186884259709484,543,refugee,,,Household
quota_to_access_water,yes,0.20754716981132076,0.17718983276225506,0.23790450686038647,143,refugee,,,Household
,num_jerrycan_allowed,3.3916083916083917,3.1162930339843258,3.6669237492324576,143,refugee,,,Household
hh_water_payment,dk,0.001451378809869376,-0.0013982845049853767,0.004301042124724128,1,refugee,,,Household
hh_water_payment,no,0.23076923076923078,0.19923110872966043,0.26230735280880113,159,refugee,,,Household
hh_water_payment,yes,0.7677793904208998,0.7361721077995058,0.7993866730422938,529,refugee,,,Household
,hh_water_payment_amount,20.243856332703213,13.148506345893166,27.33920631951326,529,refugee,,,Household
felt_unsafe_when_accessing_public_water_source,dk,0.0043541364296081275,-5.744459227187406e-4,0.009282718781934995,3,refugee,,,Household
felt_unsafe_when_accessing_public_water_source,no,0.7997097242380261,0.7697515960293386,0.8296678524467136,551,refugee,,,Household
felt_unsafe_when_accessing_public_water_source,yes,0.19593613933236576,0.1662248773342437,0.2256474013304878,135,refugee,,,Household
hh_informed_about_water_services_availability,dwta,0.001451378809869376,-0.0013982845049853728,0.004301042124724125,1,refugee,,,Household
hh_informed_about_water_services_availability,not_informed,0.3904208998548621,0.3539034772392521,0.42693832247047214,269,refugee,,,Household
hh_informed_about_water_services_availability,somewhat_informed,0.1378809869375907,0.11207298649123008,0.16368898738395132,95,refugee,,,Household
hh_informed_about_water_services_availability,well_informed,0.4702467343976778,0.432885753515805,0.5076077152795505,324,refugee,,,Household
wash_improvement_needed,improvement_in_accessibilty_for_hh,0.49199417758369723,0.45451704504627266,0.5294713101211218,338,refugee,,,Household
wash_improvement_needed,improvement_in_accessibilty_for_idp,0.004366812227074236,-5.761121848961367e-4,0.009309736639044608,3,refugee,,,Household
wash_improvement_needed,improvement_in_affordability_of_water,0.01601164483260553,0.006602178741310347,0.025421110923900717,11,refugee,,,Household
wash_improvement_needed,improvement_in_availability_of_water,0.16157205240174674,0.13398101549754446,0.18916308930594902,111,refugee,,,Household
wash_improvement_needed,improvement_in_functionality_ws,0.2285298398835517,0.19705358510308874,0.26000609466401464,157,refugee,,,Household
wash_improvement_needed,improvement_in_quality_of_water,0.0975254730713246,0.07528579291444613,0.11976515322820307,67,refugee,,,Household
wash_improvement_needed2,improvement_in_accessibilty_for_hh,0.19619326500732065,0.16633652307236005,0.22605000694228125,134,refugee,,,Household
wash_improvement_needed2,improvement_in_affordability_of_water,0.010248901903367497,0.002676629811716749,0.017821173995018244,7,refugee,,,Household
wash_improvement_needed2,improvement_in_availability_of_water,0.19765739385065886,0.16771675888313675,0.22759802881818098,135,refugee,,,Household
wash_improvement_needed2,improvement_in_functionality_ws,0.37920937042459735,0.3427308971779378,0.4156878436712569,259,refugee,,,Household
wash_improvement_needed2,improvement_in_quality_of_water,0.21669106881405564,0.18571604908643416,0.24766608854167713,148,refugee,,,Household
wash_improvement_needed3,improvement_in_accessibilty_for_hh,0.13880597014925372,0.11255973119319371,0.16505220910531374,93,refugee,,,Household
wash_improvement_needed3,improvement_in_accessibilty_for_idp,0.007462686567164179,9.293727027828609e-4,0.013996000431545497,5,refugee,,,Household
wash_improvement_needed3,improvement_in_affordability_of_water,0.03134328358208955,0.018116029578300434,0.044570537585878665,21,refugee,,,Household
wash_improvement_needed3,improvement_in_availability_of_water,0.20746268656716418,0.17668100378309357,0.2382443693512348,139,refugee,,,Household
wash_improvement_needed3,improvement_in_functionality_ws,0.22835820895522388,0.19649212583713374,0.260224292073314,153,refugee,,,Household
wash_improvement_needed3,improvement_in_quality_of_water,0.38656716417910447,0.34960065079488445,0.4235336775633245,259,refugee,,,Household
operating_health_post,yes_full_functional,0.3333333333333333,-0.1617347677208511,0.8284014343875177,2,refugee,,,Household
operating_health_post,yes_partial_functional,0.6666666666666666,0.1715985656124822,1.161734767720851,4,refugee,,,Household
health_post_location,within_the_kebele,1,1,1,6,refugee,,,Household
travel_time_to_health_post,30_minutes_1hour,0.16666666666666666,-0.22471903238974064,0.5580523657230739,1,refugee,,,Household
travel_time_to_health_post,dwta,0.16666666666666666,-0.22471903238974064,0.5580523657230739,1,refugee,,,Household
travel_time_to_health_post,less_than_30_minutes,0.6666666666666666,0.1715985656124822,1.161734767720851,4,refugee,,,Household
health_post_owner,govt,1,1,1,6,refugee,,,Household
operating_health_centre,dk,0.014705882352941176,0.005143251245560584,0.02426851346032177,9,refugee,,,Household
operating_health_centre,yes_full_functional,0.20751633986928106,0.17530044335490935,0.23973223638365276,127,refugee,,,Household
operating_health_centre,yes_partial_functional,0.7777777777777778,0.7447506792306751,0.8108048763248805,476,refugee,,,Household
health_centre_location,far_from_the_kebele_in_zonal_town,0.0032679738562091504,-0.0012659832495473286,0.007801930961965629,2,refugee,,,Household
health_centre_location,far_from_the_kebele_within_woreda,0.03104575163398693,0.017267261204047583,0.044824242063926274,19,refugee,,,Household
health_centre_location,outside_the_kebele,0.011437908496732027,0.002990486327081196,0.01988533066638286,7,refugee,,,Household
health_centre_location,within_the_kebele,0.954248366013072,0.9376493275611062,0.9708474044650377,584,refugee,,,Household
travel_time_to_health_centre,1hour_to_half_day,0.08823529411764706,0.0657026856092686,0.11076790262602552,54,refugee,,,Household
travel_time_to_health_centre,30_minutes_1hour,0.23202614379084968,0.1984917397292086,0.2655605478524907,142,refugee,,,Household
travel_time_to_health_centre,dwta,0.07516339869281045,0.0542181933145619,0.096108604071059,46,refugee,,,Household
travel_time_to_health_centre,less_than_30_minutes,0.6029411764705882,0.5640712417165838,0.6418111112245926,369,refugee,,,Household
travel_time_to_health_centre,more_than_half_day,0.0016339869281045752,-0.0015746316730174761,0.004842605529226627,1,refugee,,,Household
health_centre_owner,community,0.021241830065359478,0.009787160142319536,0.03269649998839942,13,refugee,,,Household
health_centre_owner,dk,0.0016339869281045752,-0.001574631673017477,0.004842605529226628,1,refugee,,,Household
health_centre_owner,govt,0.977124183006536,0.9652470368283478,0.9890013291847243,598,refugee,,,Household
operating_hospital,yes_full_functional,0.6323529411764706,0.5155594583284933,0.7491464240244479,43,refugee,,,Household
operating_hospital,yes_partial_functional,0.3676470588235294,0.25085357597555213,0.48444054167150663,25,refugee,,,Household
hopsital_location,far_from_the_kebele_in_zonal_town,0.6764705882352942,0.5631510923967278,0.7897900840738605,46,refugee,,,Household
hopsital_location,far_from_the_kebele_outside_woreda,0.20588235294117646,0.10793893057986306,0.3038257753024899,14,refugee,,,Household
hopsital_location,far_from_the_kebele_within_woreda,0.029411764705882353,-0.011514427827442907,0.0703379572392076,2,refugee,,,Household
hopsital_location,within_the_kebele,0.08823529411764705,0.01953068907579944,0.15693989915949466,6,refugee,,,Household
travel_time_to_hopsital,1hour_to_half_day,0.4852941176470588,0.36423280752423487,0.6063554277698828,33,refugee,,,Household
travel_time_to_hopsital,30_minutes_1hour,0.044117647058823525,-0.005625319619177255,0.0938606137368243,3,refugee,,,Household
travel_time_to_hopsital,dwta,0.014705882352941176,-0.014451717982110014,0.04386348268799237,1,refugee,,,Household
travel_time_to_hopsital,less_than_30_minutes,0.058823529411764705,0.001828844104622064,0.11581821471890735,4,refugee,,,Household
travel_time_to_hopsital,more_than_half_day,0.39705882352941174,0.27853976639125244,0.515577880667571,27,refugee,,,Household
hopsital_owner,community,0.014705882352941176,-0.014451717982110021,0.043863482687992374,1,refugee,,,Household
hopsital_owner,govt,0.9264705882352942,0.8632483809559732,0.9896927955146151,63,refugee,,,Household
hopsital_owner,private_owner,0.058823529411764705,0.001828844104621967,0.11581821471890744,4,refugee,,,Household
operating_pharmacy,yes_full_functional,0.75,0.06047960402399599,1.439520395976004,3,refugee,,,Household
operating_pharmacy,yes_partial_functional,0.25,-0.439520395976004,0.939520395976004,1,refugee,,,Household
pharmacy_location,far_from_the_kebele_in_zonal_town,0.5,-0.29618957245696653,1.2961895724569665,2,refugee,,,Household
pharmacy_location,far_from_the_kebele_outside_woreda,0.5,-0.29618957245696653,1.2961895724569665,2,refugee,,,Household
travel_time_to_pharmacy,1hour_to_half_day,1,1,1,4,refugee,,,Household
pharmacy_owner,govt,0.25,-0.439520395976004,0.939520395976004,1,refugee,,,Household
pharmacy_owner,private_owner,0.75,0.06047960402399599,1.439520395976004,3,refugee,,,Household
operating_mobile_clinics,yes_full_functional,1,,,1,refugee,,,Household
mobile_clinics_location,within_the_kebele,1,,,1,refugee,,,Household
travel_time_to_mobile_clinics,less_than_30_minutes,1,,,1,refugee,,,Household
mobile_clinics_owner,ngo,1,,,1,refugee,,,Household
operating_hh_healthcare,dk,0.4857142857142857,0.31390366873378384,0.6575249026947876,17,refugee,,,Household
operating_hh_healthcare,no,0.08571428571428572,-0.010518908358658846,0.18194747978723028,3,refugee,,,Household
operating_hh_healthcare,yes_full_functional,0.17142857142857143,0.04187066892862998,0.30098647392851285,6,refugee,,,Household
operating_hh_healthcare,yes_partial_functional,0.2571428571428571,0.10689883105160125,0.407386883234113,9,refugee,,,Household
hh_healthcare_location,dk,0.23076923076923078,0.06046873240197026,0.4010697291364913,6,refugee,,,Household
hh_healthcare_location,far_from_the_kebele_in_zonal_town,0.038461538461538464,-0.03926964863022844,0.11619272555330537,1,refugee,,,Household
hh_healthcare_location,far_from_the_kebele_within_woreda,0.038461538461538464,-0.03926964863022844,0.11619272555330537,1,refugee,,,Household
hh_healthcare_location,within_the_kebele,0.6923076923076923,0.5057528432874516,0.878862541327933,18,refugee,,,Household
travel_time_to_hh_healthcare,1hour_to_half_day,0.08571428571428572,-0.01051890835865886,0.1819474797872303,3,refugee,,,Household
travel_time_to_hh_healthcare,30_minutes_1hour,0.17142857142857143,0.041870668928630006,0.30098647392851285,6,refugee,,,Household
travel_time_to_hh_healthcare,dk,0.37142857142857144,0.2053275509162172,0.5375295919409256,13,refugee,,,Household
